car_id,current_office_id,car_name,car_type,fuel_type,model,model_year
518,89,Mustang,car,GASOLINE,Ford,2019
519,29,Model S,car,ELECTRIC,Tesla,2013
520,19,XC60,suv,GASOLINE,Volvo,2019
521,49,Model 3,car,ELECTRIC,Tesla,2018
522,40,X5,suv,GASOLINE,BMW,2016
523,19,Jetta,car,GASOLINE,Volkswagen,2020
524,92,Model 3,car,ELECTRIC,Tesla,2018
525,10,Model 3,car,ELECTRIC,Tesla,2019
526,34,Golf,car,DIESEL,Volkswagen,2015
527,47,Wrangler,suv,GASOLINE,Jeep,2018
528,74,4Runner,suv,GASOLINE,Toyota,2020
529,73,RX 350,suv,GASOLINE,Lexus,2017
530,21,Challenger,car,GASOLINE,Dodge,2018
531,22,Mustang,car,GASOLINE,Ford,2017
532,26,X5 M,suv,GASOLINE,BMW,2016
533,72,Soul,car,GASOLINE,Kia,2015
534,79,Model 3,car,ELECTRIC,Tesla,2018
535,41,CLA-Class,car,GASOLINE,Mercedes-Benz,2014
536,31,Grand Cherokee,suv,GASOLINE,Jeep,2018
537,8,3,car,GASOLINE,Mazda,2016
538,59,Outlander,suv,GASOLINE,Mitsubishi,2018
539,29,Prius,car,HYBRID,Toyota,2016
540,3,Model 3,car,ELECTRIC,Tesla,2020
541,30,Passat,car,DIESEL,Volkswagen,2014
542,26,Impala,car,GASOLINE,Chevrolet,2018
543,22,Jetta,car,DIESEL,Volkswagen,2014
544,56,Sonata,car,GASOLINE,Hyundai,2016
545,21,3 Series Gran Turismo,car,GASOLINE,BMW,2016
546,46,Sonata,car,GASOLINE,Hyundai,2016
547,38,Camaro,car,GASOLINE,Chevrolet,2017
548,76,Highlander,suv,GASOLINE,Toyota,2015
549,54,AMG GT,car,GASOLINE,Mercedes-benz,2019
550,76,Malibu,car,GASOLINE,Chevrolet,2017
551,4,RAV4,suv,GASOLINE,Toyota,2013
552,96,Sonata,car,GASOLINE,Hyundai,2015
553,78,Odyssey,minivan,GASOLINE,Honda,2005
554,38,Soul,car,GASOLINE,Kia,2014
555,61,Odyssey,minivan,GASOLINE,Honda,2008
556,73,Accord,car,GASOLINE,Honda,2012
557,72,TSX,car,GASOLINE,Acura,2009
558,89,Cruze,car,GASOLINE,Chevrolet,2017
559,4,Corolla,car,GASOLINE,Toyota,2017
560,34,CR-V,suv,GASOLINE,Honda,2012
561,19,3,car,GASOLINE,Mazda,2018
562,14,RAV4,suv,GASOLINE,Toyota,2010
563,53,3,car,GASOLINE,Mazda,2012
564,31,Versa,car,GASOLINE,Nissan,2008
565,47,Yaris,car,GASOLINE,Toyota,2007
566,72,Altima,car,GASOLINE,Nissan,2006
567,56,Corolla,car,GASOLINE,Toyota,2007
568,60,Range Rover Sport,suv,GASOLINE,Land Rover,2016
569,44,Camry Solara,car,GASOLINE,Toyota,2008
570,21,Model 3,car,ELECTRIC,Tesla,2018
571,41,C-Class,car,GASOLINE,Mercedes-benz,2019
572,87,Model S,car,ELECTRIC,Tesla,2014
573,33,CC,car,GASOLINE,Volkswagen,2014
574,20,Accord,car,GASOLINE,Honda,2014
575,72,Camaro,car,GASOLINE,Chevrolet,2018
576,27,Model 3,car,ELECTRIC,Tesla,2019
577,54,Wrangler,suv,GASOLINE,Jeep,2018
578,16,Wrangler,suv,GASOLINE,Jeep,2016
579,10,G37,car,GASOLINE,Infiniti,2009
580,58,G Sedan,car,GASOLINE,Infiniti,2013
581,12,Mustang,car,GASOLINE,Ford,2018
582,60,Bolt EV,car,ELECTRIC,Chevrolet,2017
583,39,Fusion Hybrid,car,HYBRID,Ford,2018
584,84,4Runner,suv,GASOLINE,Toyota,2017
585,2,Model 3,car,ELECTRIC,Tesla,2018
586,85,6 Series,car,GASOLINE,BMW,2017
587,93,Enclave,suv,GASOLINE,Buick,2014
588,74,Jetta,car,GASOLINE,Volkswagen,2013
589,27,Range Rover Evoque,suv,GASOLINE,Land Rover,2015
590,80,C-Class,car,GASOLINE,Mercedes-Benz,2016
591,24,Camry Hybrid,car,HYBRID,Toyota,2017
592,44,E-Class,car,GASOLINE,Mercedes-Benz,2017
593,4,C-Class,car,GASOLINE,Mercedes-Benz,2016
594,61,Sprinter,van,DIESEL,Mercedes-benz,2019
595,38,Q7,suv,DIESEL,Audi,2010
596,28,500L,car,GASOLINE,FIAT,2014
597,31,A3,car,GASOLINE,Audi,2016
598,52,Compass,suv,GASOLINE,Jeep,2015
599,80,500,car,GASOLINE,FIAT,2015
600,36,3 Series,car,GASOLINE,BMW,2011
601,44,Camry,car,GASOLINE,Toyota,2014
602,71,Cooper,car,GASOLINE,MINI,2015
603,72,Altima,car,GASOLINE,Nissan,2014
604,87,Accord,car,GASOLINE,Honda,2009
605,49,Sentra,car,GASOLINE,Nissan,2014
606,89,Armada,suv,GASOLINE,Nissan,2017
607,87,allroad,car,GASOLINE,Audi,2013
608,71,Cooper,car,GASOLINE,MINI,2009
609,81,RX 350,suv,GASOLINE,Lexus,2009
610,50,Continental,car,GASOLINE,Lincoln,2018
611,68,Panamera,car,GASOLINE,Porsche,2014
612,83,Model X,suv,ELECTRIC,Tesla,2017
613,34,Model 3,car,ELECTRIC,Tesla,2019
614,93,Model 3,car,ELECTRIC,Tesla,2018
615,28,Cayenne,suv,GASOLINE,Porsche,2013
616,42,Model 3,car,ELECTRIC,Tesla,2020
617,42,Golf GTI,car,GASOLINE,Volkswagen,2017
618,99,Model S,car,ELECTRIC,Tesla,2016
619,37,Camaro,car,GASOLINE,Chevrolet,2010
620,6,ATS,car,GASOLINE,Cadillac,2016
621,78,Suburban,suv,GASOLINE,Chevrolet,2019
622,43,GLC-Class,suv,GASOLINE,Mercedes-Benz,2018
623,100,C-Class,car,GASOLINE,Mercedes-benz,2019
624,76,Civic,car,GASOLINE,Honda,2008
625,55,ES 300h,car,HYBRID,Lexus,2016
626,23,Accord,car,GASOLINE,Honda,2010
627,8,Sienna,minivan,GASOLINE,Toyota,2014
628,68,Tundra,truck,GASOLINE,Toyota,2014
629,82,Odyssey,minivan,GASOLINE,Honda,2018
630,73,Altima,car,GASOLINE,Nissan,2013
631,27,Prius,car,HYBRID,Toyota,2018
632,60,Camry Hybrid,car,HYBRID,Toyota,2014
633,76,Rio,car,GASOLINE,Kia,2009
634,72,Civic,car,GASOLINE,Honda,2016
635,9,4Runner,suv,GASOLINE,Toyota,2018
636,18,MX-5 Miata,car,GASOLINE,Mazda,2008
637,55,Sentra,car,GASOLINE,Nissan,2015
638,18,Odyssey,minivan,GASOLINE,Honda,2012
639,93,Model S,car,ELECTRIC,Tesla,2014
640,62,Model 3,car,ELECTRIC,Tesla,2017
641,19,Gladiator,truck,GASOLINE,Jeep,2020
642,42,124 Spider,car,GASOLINE,FIAT,2017
643,47,V12 Vantage S,car,GASOLINE,Aston Martin,2015
644,87,3 Series,car,GASOLINE,BMW,2012
645,29,Atlas,suv,GASOLINE,Volkswagen,2019
646,4,Model 3,car,ELECTRIC,Tesla,2019
647,86,C-Class,car,GASOLINE,Mercedes-Benz,2015
648,93,Model S,car,ELECTRIC,Tesla,2014
649,19,Fusion,car,GASOLINE,Ford,2013
650,93,Accord,car,GASOLINE,Honda,2014
651,1,Corvette,car,GASOLINE,Chevrolet,2017
652,20,X5,suv,GASOLINE,BMW,2013
653,73,M3,car,GASOLINE,BMW,2011
654,44,CLS-Class,car,GASOLINE,Mercedes-Benz,2013
655,15,Outback,suv,GASOLINE,Subaru,2017
656,89,F-TYPE,car,GASOLINE,Jaguar,2017
657,8,Optima,car,GASOLINE,Kia,2013
658,8,C-Max,car,HYBRID,Ford,2013
659,26,Charger,car,GASOLINE,Dodge,2018
660,71,Altima,car,GASOLINE,Nissan,2018
661,69,X5,suv,GASOLINE,BMW,2016
662,88,GLE-Class,suv,GASOLINE,Mercedes-benz,2020
663,30,Silverado 2500HD,truck,GASOLINE,Chevrolet,2011
664,42,Sierra 1500,truck,GASOLINE,GMC,2015
665,80,Odyssey,minivan,GASOLINE,Honda,2020
666,96,Challenger,car,GASOLINE,Dodge,2019
667,88,Optima,car,GASOLINE,Kia,2018
668,62,A7,car,DIESEL,Audi,2016
669,12,Santa Fe,suv,GASOLINE,Hyundai,2013
670,71,Challenger,car,GASOLINE,Dodge,2018
671,77,Slingshot,car,GASOLINE,Polaris,2017
672,30,X1,suv,GASOLINE,BMW,2017
673,44,Sonata,car,GASOLINE,Hyundai,2012
674,84,Acadia,suv,GASOLINE,GMC,2016
675,51,Focus,car,GASOLINE,Ford,2014
676,34,500,car,GASOLINE,FIAT,2013
677,5,NX 200t,suv,GASOLINE,Lexus,2017
678,36,4 Series,car,GASOLINE,BMW,2018
679,25,Elantra,car,GASOLINE,Hyundai,2017
680,13,Slingshot,car,GASOLINE,Polaris,2020
681,74,3 Series,car,GASOLINE,BMW,2018
682,7,4Runner,suv,GASOLINE,Toyota,2013
683,26,3 Series,car,GASOLINE,BMW,2011
684,62,Mustang,car,GASOLINE,Ford,2014
685,3,Cooper,car,GASOLINE,MINI,2013
686,96,Challenger,car,GASOLINE,Dodge,2019
687,73,Challenger,car,GASOLINE,Dodge,2019
688,76,A6,car,GASOLINE,Audi,2013
689,30,Jetta,car,GASOLINE,Volkswagen,2014
690,41,Elantra,car,GASOLINE,Hyundai,2014
691,63,S4,car,GASOLINE,Audi,2010
692,13,RX 450h,suv,HYBRID,Lexus,2011
693,97,Focus,car,GASOLINE,Ford,2014
694,35,Grand Cherokee,suv,GASOLINE,Jeep,2018
695,51,Crosstrek,suv,GASOLINE,Subaru,2017
696,8,C-Class,car,GASOLINE,Mercedes-Benz,2013
697,41,Murano,suv,GASOLINE,Nissan,2011
698,62,CR-V,suv,GASOLINE,Honda,2015
699,72,Q5,suv,GASOLINE,Audi,2011
700,22,Ghibli,car,GASOLINE,Maserati,2015
701,4,Q5,suv,GASOLINE,Audi,2010
702,40,Prius,car,HYBRID,Toyota,2014
703,76,Camry,car,GASOLINE,Toyota,2015
704,76,Optima,car,GASOLINE,Kia,2016
705,73,Civic,car,GASOLINE,Honda,2016
706,67,3 Series,car,GASOLINE,BMW,2008
707,65,Corolla,car,GASOLINE,Toyota,2014
708,62,RAV4,suv,GASOLINE,Toyota,2017
709,46,C-Class,car,GASOLINE,Mercedes-Benz,2008
710,73,Acadia,suv,GASOLINE,GMC,2011
711,21,Edge,suv,GASOLINE,Ford,2011
712,13,Tucson,suv,GASOLINE,Hyundai,2017
713,69,Soul,car,GASOLINE,Kia,2016
714,85,Soul,car,GASOLINE,Kia,2015
715,30,Patriot,suv,GASOLINE,Jeep,2016
716,19,Versa,car,GASOLINE,Nissan,2017
717,55,Avenger,car,GASOLINE,Dodge,2014
718,54,Elantra,car,GASOLINE,Hyundai,2015
719,78,3,car,GASOLINE,Mazda,2012
720,69,Soul,suv,GASOLINE,Kia,2019
721,4,Fusion,car,GASOLINE,Ford,2015
722,57,G6,car,GASOLINE,Pontiac,2008
723,48,Model 3,car,ELECTRIC,Tesla,2018
724,51,Model S,car,ELECTRIC,Tesla,2018
725,76,CT 200h,car,HYBRID,Lexus,2011
726,48,3500,truck,GASOLINE,Ram,2017
727,34,Grand Caravan,minivan,GASOLINE,Dodge,2011
728,22,Panamera,car,GASOLINE,Porsche,2014
729,27,Model X,suv,ELECTRIC,Tesla,2019
730,16,Model 3,car,ELECTRIC,Tesla,2019
731,60,LR4,suv,GASOLINE,Land Rover,2014
732,80,Mustang,car,GASOLINE,Ford,2015
733,46,300,car,GASOLINE,Chrysler,2011
734,2,Model 3,car,ELECTRIC,Tesla,2018
735,51,Wrangler,suv,GASOLINE,Jeep,2015
736,13,Equinox,suv,GASOLINE,Chevrolet,2016
737,67,E-Class,car,GASOLINE,Mercedes-Benz,2013
738,26,911,car,GASOLINE,Porsche,2006
739,7,Rogue,suv,GASOLINE,Nissan,2016
740,99,Patriot,suv,GASOLINE,Jeep,2016
741,5,3 Series,car,GASOLINE,BMW,2011
742,69,86,car,GASOLINE,Toyota,2017
743,15,Accord,car,GASOLINE,Honda,2017
744,8,CLA-Class,car,GASOLINE,Mercedes-Benz,2018
745,50,C-Class,car,GASOLINE,Mercedes-Benz,2016
746,47,Outlander,suv,GASOLINE,Mitsubishi,2014
747,35,Corolla,car,GASOLINE,Toyota,2017
748,68,Cayman,car,GASOLINE,Porsche,2015
749,81,ATS Coupe,car,GASOLINE,Cadillac,2016
750,57,TLX,car,GASOLINE,Acura,2018
751,74,XF,car,GASOLINE,Jaguar,2017
752,29,Enclave,suv,GASOLINE,Buick,2016
753,21,200,car,GASOLINE,Chrysler,2012
754,83,Fiesta,car,GASOLINE,Ford,2012
755,80,Fiesta,car,GASOLINE,Ford,2019
756,44,Corolla,car,GASOLINE,Toyota,2009
757,55,Model 3,car,ELECTRIC,Tesla,2019
758,99,Pilot,suv,GASOLINE,Honda,2014
759,29,Yukon XL,suv,GASOLINE,GMC,2019
760,54,Wrangler,suv,GASOLINE,Jeep,2009
761,94,F-150,truck,GASOLINE,Ford,2017
762,23,Accord,car,GASOLINE,Honda,2014
763,76,Sienna,minivan,GASOLINE,Toyota,2011
764,43,F-150,truck,GASOLINE,Ford,2010
765,52,X5,suv,GASOLINE,BMW,2012
766,19,Corvette,car,GASOLINE,Chevrolet,2008
767,54,Tacoma,truck,GASOLINE,Toyota,2020
768,44,Camry Hybrid,car,GASOLINE,Toyota,2009
769,74,4Runner,suv,GASOLINE,Toyota,2015
770,91,5 Series,car,GASOLINE,BMW,2011
771,35,Suburban,suv,GASOLINE,Chevrolet,2011
772,97,Suburban,suv,GASOLINE,Chevrolet,2012
773,60,Suburban,suv,GASOLINE,Chevrolet,2009
774,18,Sorento,suv,GASOLINE,Kia,2011
775,60,Tahoe,suv,GASOLINE,Chevrolet,2011
776,64,TL,car,GASOLINE,Acura,2011
777,7,Mustang,car,GASOLINE,Ford,2007
778,3,Tahoe,suv,GASOLINE,Chevrolet,2011
779,67,Yukon XL,suv,GASOLINE,GMC,2014
780,3,Optima,car,GASOLINE,Kia,2011
781,49,Fusion,car,GASOLINE,Ford,2013
782,3,Yukon,suv,GASOLINE,GMC,2005
783,66,Optima,car,GASOLINE,Kia,2015
784,24,TrailBlazer,suv,GASOLINE,Chevrolet,2009
785,7,Grand Cherokee,suv,GASOLINE,Jeep,2008
786,60,Wrangler,suv,GASOLINE,Jeep,2017
787,86,Tucson,suv,GASOLINE,Hyundai,2019
788,70,Elantra,car,GASOLINE,Hyundai,2018
789,48,Ridgeline,truck,GASOLINE,Honda,2006
790,36,Jetta,car,GASOLINE,Volkswagen,2013
791,66,Flex,car,GASOLINE,Ford,2017
792,89,Mustang,car,GASOLINE,Ford,2010
793,24,CLA-Class,car,GASOLINE,Mercedes-Benz,2017
794,99,Civic Sedan,car,GASOLINE,Honda,2019
795,2,LaCrosse,car,GASOLINE,Buick,2014
796,26,3500,truck,DIESEL,Ram,2018
797,30,Charger,car,GASOLINE,Dodge,2020
798,54,Optima,car,GASOLINE,Kia,2018
799,47,Focus,car,GASOLINE,Ford,2014
800,37,Mustang,car,GASOLINE,Ford,2016
801,76,Accord,car,GASOLINE,Honda,2012
802,80,Fusion,car,GASOLINE,Ford,2014
803,70,Bolt EV,car,ELECTRIC,Chevrolet,2017
804,49,Passat,car,GASOLINE,Volkswagen,2014
805,78,RX 350,suv,GASOLINE,Lexus,2008
806,13,Sonic,car,GASOLINE,Chevrolet,2017
807,83,Camaro,car,GASOLINE,Chevrolet,2015
808,17,C-Class,car,GASOLINE,Mercedes-Benz,2015
809,9,Armada,suv,GASOLINE,Nissan,2014
810,52,Wrangler,suv,GASOLINE,Jeep,2014
811,55,A3,car,GASOLINE,Audi,2015
812,77,Altima,car,GASOLINE,Nissan,2014
813,54,Colorado,truck,GASOLINE,Chevrolet,2018
814,48,Sonic,car,GASOLINE,Chevrolet,2018
815,31,Cruze,car,GASOLINE,Chevrolet,2013
816,33,Spark,car,GASOLINE,Chevrolet,2019
817,53,Renegade,suv,GASOLINE,Jeep,2019
818,48,Equinox,suv,GASOLINE,Chevrolet,2020
819,27,Equinox,suv,GASOLINE,Chevrolet,2020
820,89,RDX,suv,GASOLINE,Acura,2010
821,54,Versa,car,GASOLINE,Nissan,2017
822,15,Elantra,car,GASOLINE,Hyundai,2017
823,24,Forte,car,GASOLINE,Kia,2016
824,20,Corolla,car,GASOLINE,Toyota,2017
825,96,Passat,car,GASOLINE,Volkswagen,2017
826,80,Fiesta,car,GASOLINE,Ford,2016
827,77,Versa,car,GASOLINE,Nissan,2017
828,52,Fiesta,car,GASOLINE,Ford,2016
829,99,Wrangler,suv,GASOLINE,Jeep,2018
830,100,Grand Cherokee,suv,GASOLINE,Jeep,2014
831,99,A6,car,GASOLINE,Audi,2019
832,38,Macan,suv,GASOLINE,Porsche,2015
833,74,Boxster,car,GASOLINE,Porsche,1980
834,2,Wrangler Unlimited,suv,GASOLINE,Jeep,2020
835,58,Gladiator,truck,GASOLINE,Jeep,2020
836,17,Q60 Coupe,car,GASOLINE,Infiniti,2015
837,8,FJ Cruiser,suv,GASOLINE,Toyota,2012
838,5,Pacifica,minivan,GASOLINE,Chrysler,2019
839,1,F-150,truck,GASOLINE,Ford,2019
840,24,3 Series,car,GASOLINE,BMW,2013
841,57,3 Series,car,GASOLINE,BMW,2013
842,39,Accord,car,GASOLINE,Honda,2014
843,52,Levante,suv,GASOLINE,Maserati,2018
844,21,Tundra,truck,GASOLINE,Toyota,2019
845,65,GLK-Class,suv,GASOLINE,Mercedes-Benz,2013
846,95,Supra,car,GASOLINE,Toyota,2020
847,28,NX,suv,GASOLINE,Lexus,2020
848,86,Sienna,minivan,GASOLINE,Toyota,2016
849,83,Malibu,car,GASOLINE,Chevrolet,2016
850,4,Ghibli,car,GASOLINE,Maserati,2014
851,83,GL-Class,suv,GASOLINE,Mercedes-Benz,2011
852,17,A4,car,GASOLINE,Audi,2015
853,94,S-Class,car,GASOLINE,Mercedes-Benz,2016
854,43,Cayenne,suv,GASOLINE,Porsche,2011
855,91,A4,car,GASOLINE,Audi,2013
856,7,Boxster,car,GASOLINE,Porsche,2013
857,14,6 Series,car,GASOLINE,BMW,2014
858,76,Model S,car,ELECTRIC,Tesla,2018
859,77,Range Rover,suv,GASOLINE,Land Rover,2017
860,22,Model S,car,ELECTRIC,Tesla,2017
861,53,Model S,car,ELECTRIC,Tesla,2016
862,69,i8,car,HYBRID,BMW,2015
863,83,GLC-Class,suv,GASOLINE,Mercedes-Benz,2018
864,64,3 Series,car,GASOLINE,BMW,2017
865,85,Range Rover Sport,suv,GASOLINE,Land Rover,2015
866,10,C-Class,car,GASOLINE,Mercedes-Benz,2017
867,38,Fusion Energi,car,HYBRID,Ford,2016
868,51,3 Series,car,GASOLINE,BMW,2018
869,93,Odyssey,minivan,GASOLINE,Honda,2015
870,81,Mariner,suv,GASOLINE,Mercury,2010
871,59,Model 3,car,ELECTRIC,Tesla,2019
872,78,G-Class,suv,GASOLINE,Mercedes-Benz,2017
873,3,Model 3,car,ELECTRIC,Tesla,2019
874,18,Range Rover Sport,suv,GASOLINE,Land Rover,2015
875,18,Wrangler,suv,GASOLINE,Jeep,2015
876,5,Rogue,suv,GASOLINE,Nissan,2011
877,30,Malibu,car,GASOLINE,Chevrolet,2015
878,81,ILX,car,GASOLINE,Acura,2017
879,39,Altima,car,GASOLINE,Nissan,2017
880,93,Soul,car,GASOLINE,Kia,2016
881,59,C-Class,car,GASOLINE,Mercedes-benz,2019
882,69,Jetta,car,GASOLINE,Volkswagen,2014
883,42,3,car,GASOLINE,Mazda,2014
884,37,Elantra,car,GASOLINE,Hyundai,2015
885,23,Sentra,car,GASOLINE,Nissan,2016
886,8,Focus,car,GASOLINE,Ford,2015
887,26,Cayman,car,GASOLINE,Porsche,2016
888,27,Jetta,car,GASOLINE,Volkswagen,2019
889,54,3,car,GASOLINE,Mazda,2011
890,84,i8,car,HYBRID,BMW,2015
891,69,Elantra,car,GASOLINE,Hyundai,2018
892,98,Elantra,car,GASOLINE,Hyundai,2015
893,43,Forte,car,GASOLINE,Kia,2015
894,94,Fiesta,car,GASOLINE,Ford,2014
895,40,Corolla,car,GASOLINE,Toyota,2018
896,61,M4,car,GASOLINE,BMW,2016
897,27,Spark,car,GASOLINE,Chevrolet,2015
898,64,Impreza,car,GASOLINE,Subaru,2011
899,12,Volt,car,HYBRID,Chevrolet,2014
900,94,Accord Sedan,car,GASOLINE,Honda,2019
901,31,Explorer Sport Trac,truck,GASOLINE,Ford,2007
902,97,Rogue,suv,GASOLINE,Nissan,2014
903,5,Versa Note,car,GASOLINE,Nissan,2017
904,97,Spark,car,GASOLINE,Chevrolet,2013
905,5,Legacy,car,GASOLINE,Subaru,2018
906,64,Model X,suv,ELECTRIC,Tesla,2019
907,16,GL-Class,suv,DIESEL,Mercedes-Benz,2015
908,73,Model 3,car,ELECTRIC,Tesla,2018
909,49,Model 3,car,ELECTRIC,Tesla,2019
910,59,Outback,suv,GASOLINE,Subaru,2014
911,44,Model X,suv,ELECTRIC,Tesla,2019
912,58,Model X,suv,ELECTRIC,Tesla,2020
913,3,Challenger,car,GASOLINE,Dodge,2017
914,84,Model 3,car,ELECTRIC,Tesla,2020
915,57,Volt,car,HYBRID,Chevrolet,2016
916,77,Maxima,car,GASOLINE,Nissan,2017
917,78,4Runner,suv,GASOLINE,Toyota,2019
918,71,Model X,suv,ELECTRIC,Tesla,2019
919,56,Yukon XL,suv,GASOLINE,GMC,2017
920,6,Model X,suv,ELECTRIC,Tesla,2016
921,82,GLA-Class,suv,GASOLINE,Mercedes-Benz,2016
922,20,FJ Cruiser,suv,GASOLINE,Toyota,2008
923,28,4Runner,suv,GASOLINE,Toyota,2005
924,88,4Runner,suv,GASOLINE,Toyota,2005
925,75,Santa Fe Sport,suv,GASOLINE,Hyundai,2018
926,48,Model X,suv,ELECTRIC,Tesla,2020
927,40,Renegade,suv,GASOLINE,Jeep,2017
928,27,XJ,car,GASOLINE,Jaguar,2013
929,13,4Runner,suv,GASOLINE,Toyota,2005
930,23,Pathfinder,suv,GASOLINE,Nissan,2012
931,93,RAV4,suv,GASOLINE,Toyota,2010
932,92,500,car,GASOLINE,FIAT,2012
933,43,M-Class,suv,DIESEL,Mercedes-Benz,2012
934,97,Pathfinder,suv,GASOLINE,Nissan,2011
935,46,F-150,truck,GASOLINE,Ford,2008
936,31,Sienna,minivan,GASOLINE,Toyota,2006
937,7,Pathfinder,suv,GASOLINE,Nissan,2012
938,68,Forester,suv,GASOLINE,Subaru,2017
939,56,5 Series,car,GASOLINE,BMW,2012
940,25,Sienna,minivan,GASOLINE,Toyota,2005
941,57,Forester,suv,GASOLINE,Subaru,2014
942,21,Wrangler Unlimited,suv,GASOLINE,Jeep,2020
943,78,5 Series,car,GASOLINE,BMW,2011
944,41,Express,van,GASOLINE,Chevrolet,2010
945,87,Forester,suv,GASOLINE,Subaru,2014
946,59,Sienna,minivan,GASOLINE,Toyota,2007
947,56,Legacy,car,GASOLINE,Subaru,2008
948,49,F-150,truck,GASOLINE,Ford,2014
949,11,4Runner,suv,GASOLINE,Toyota,2009
950,97,Pathfinder,suv,GASOLINE,Nissan,2014
951,3,Pathfinder,suv,GASOLINE,Nissan,2012
952,13,Outback,suv,GASOLINE,Subaru,2017
953,58,Sienna,minivan,GASOLINE,Toyota,2006
954,78,FJ Cruiser,suv,GASOLINE,Toyota,2008
955,37,Frontier,truck,GASOLINE,Nissan,2019
956,41,Model X,suv,ELECTRIC,Tesla,2020
957,30,Sienna,minivan,GASOLINE,Toyota,2012
958,81,Sienna,minivan,GASOLINE,Toyota,2012
959,93,Acadia,suv,GASOLINE,GMC,2014
960,73,RAV4,suv,GASOLINE,Toyota,2006
961,73,4Runner,suv,GASOLINE,Toyota,2008
962,9,Civic,car,GASOLINE,Honda,2016
963,54,Model 3,car,ELECTRIC,Tesla,2018
964,93,Tacoma,truck,GASOLINE,Toyota,2016
965,50,Escalade,suv,GASOLINE,Cadillac,2015
966,87,4Runner,suv,GASOLINE,Toyota,2005
967,34,RAV4,suv,GASOLINE,Toyota,2013
968,96,QX60,suv,GASOLINE,INFINITI,2018
969,97,Sienna,minivan,GASOLINE,Toyota,2011
970,15,4Runner,suv,GASOLINE,Toyota,2008
971,72,Xterra,suv,GASOLINE,Nissan,2010
972,97,Sienna,minivan,GASOLINE,Toyota,2006
973,53,Xterra,suv,GASOLINE,Nissan,2012
974,15,Prius,car,HYBRID,Toyota,2014
975,82,Xterra,suv,GASOLINE,Nissan,2011
976,81,Tacoma,truck,GASOLINE,Toyota,2019
977,43,Prius,car,HYBRID,Toyota,2008
978,81,RAV4,suv,GASOLINE,Toyota,2010
979,11,Renegade,suv,GASOLINE,Jeep,2017
980,61,Model X,suv,ELECTRIC,Tesla,2020
981,93,FJ Cruiser,suv,GASOLINE,Toyota,2007
982,28,Xterra,suv,GASOLINE,Nissan,2008
983,43,Forester,suv,GASOLINE,Subaru,2013
984,67,Forester,suv,GASOLINE,Subaru,2014
985,15,RX 350,suv,GASOLINE,Lexus,2016
986,86,Xterra,suv,GASOLINE,Nissan,2010
987,98,C-Class,car,GASOLINE,Mercedes-Benz,2015
988,81,Sienna,minivan,GASOLINE,Toyota,2007
989,60,Terrain,suv,GASOLINE,GMC,2020
990,71,Tacoma,truck,GASOLINE,Toyota,2019
991,42,500,car,GASOLINE,FIAT,2013
992,58,4Runner,suv,GASOLINE,Toyota,2005
993,90,X3,suv,GASOLINE,BMW,2008
994,92,Armada,suv,GASOLINE,Nissan,2017
995,53,RAV4,suv,GASOLINE,Toyota,2011
996,67,Model 3,car,ELECTRIC,Tesla,2019
997,33,Sienna,minivan,GASOLINE,Toyota,2007
998,55,Escalade ESV,suv,GASOLINE,Cadillac,2018
999,61,Model 3,car,ELECTRIC,Tesla,2018
1000,94,Grand Caravan,minivan,GASOLINE,Dodge,2017
1001,72,Model 3,car,ELECTRIC,Tesla,2018
1002,91,F-150,truck,GASOLINE,Ford,2019
1003,12,Highlander,suv,GASOLINE,Toyota,2011
1004,56,Model X,suv,ELECTRIC,Tesla,2018
1005,47,Escape,suv,GASOLINE,Ford,2012
1006,70,Sentra,car,GASOLINE,Nissan,2014
1007,42,Frontier,truck,GASOLINE,Nissan,2008
1008,17,Cayenne,suv,GASOLINE,Porsche,2015
1009,30,Sienna,minivan,GASOLINE,Toyota,2008
1010,57,CX-5,suv,GASOLINE,Mazda,2016
1011,84,Venza,car,GASOLINE,Toyota,2011
1012,53,Pathfinder,suv,GASOLINE,Nissan,2016
1013,66,Model 3,car,ELECTRIC,Tesla,2018
1014,1,MDX,suv,GASOLINE,Acura,2011
1015,18,Model 3,car,ELECTRIC,Tesla,2020
1016,18,CR-V,suv,GASOLINE,Honda,2010
1017,91,X3,suv,DIESEL,BMW,2015
1018,78,7 Series,car,GASOLINE,BMW,2014
1019,48,X6,suv,GASOLINE,BMW,2019
1020,64,Corvette,car,GASOLINE,Chevrolet,2017
1021,20,Outlander Sport,suv,GASOLINE,Mitsubishi,2014
1022,32,Grand Caravan,minivan,GASOLINE,Dodge,2019
1023,74,Continental GT,car,GASOLINE,Bentley,2006
1024,49,Explorer,suv,GASOLINE,Ford,2015
1025,40,Express,van,GASOLINE,Chevrolet,2010
1026,98,Tacoma,truck,GASOLINE,Toyota,2020
1027,72,RAV4,suv,GASOLINE,Toyota,2010
1028,68,4Runner,suv,GASOLINE,Toyota,2016
1029,100,Grand Caravan,minivan,GASOLINE,Dodge,2011
1030,78,Accord,car,GASOLINE,Honda,2011
1031,66,Camaro,car,GASOLINE,Chevrolet,2011
1032,10,Camry,car,GASOLINE,Toyota,2015
1033,52,4Runner,suv,GASOLINE,Toyota,2011
1034,50,A6,car,GASOLINE,Audi,2009
1035,51,Corvette Stingray,car,GASOLINE,Chevrolet,2014
